index_id,movie_id,title,title_zh,genres,year,avg_rating,rating_count,imdb_id,tmdb_id,region,poster_url
17,4963,Ocean's Eleven,瞞天過海,Crime|Thriller,2001.0,3.813365844190504,41217.0,240772,161.0,US,https://image.tmdb.org/t/p/w500/mLTP4qNwUfT5rE9QhhgiLRtEiHh.jpg
18,4995,"Beautiful Mind, A",美麗境界,Drama|Romance,2001.0,3.958603757991201,41139.0,268978,453.0,US,https://image.tmdb.org/t/p/w500/hI5JXboO4PClTvRO45aC49i3nKE.jpg
19,3793,X-Men,X戰警,Action|Adventure|Sci-Fi,2000.0,3.535032478802003,40334.0,120903,36657.0,US,https://image.tmdb.org/t/p/w500/gOhE6yllcA5xbiLGu25l09IHBy9.jpg
20,60069,WALL·E,瓦力,Adventure|Animation|Children|Romance|Sci-Fi,2008.0,4.007613832420674,39993.0,910970,10681.0,US,https://image.tmdb.org/t/p/w500/2F19RJ6ISg4itYb4WKJjkHxBRE4.jpg
21,5989,Catch Me If You Can,神鬼交鋒,Crime|Drama,2002.0,3.956781020387044,38652.0,264464,640.0,CA,https://image.tmdb.org/t/p/w500/iyI2FlwuoT6IDShVQTyZkZwMavT.jpg
22,5349,Spider-Man,蜘蛛人,Action|Adventure|Sci-Fi|Thriller,2002.0,3.4794444300618736,38627.0,145487,557.0,US,https://image.tmdb.org/t/p/w500/1PCbXfJSmrzn7hT6TiCqEnMXphy.jpg
23,5445,Minority Report,關鍵報告,Action|Crime|Mystery|Sci-Fi|Thriller,2002.0,3.697523799615044,38446.0,181689,180.0,US,https://image.tmdb.org/t/p/w500/kBnf9xan7svq9IySmDUjRPR9LeU.jpg
24,5418,"Bourne Identity, The",神鬼認證,Action|Mystery|Thriller,2002.0,3.903358318440076,37489.0,258463,2501.0,DE,https://image.tmdb.org/t/p/w500/AnFs3kxLspBA6w5qOCUsrXr2rT8.jpg
25,7438,Kill Bill: Vol. 2,追殺比爾2：愛的大逃殺,Action|Drama|Thriller,2004.0,3.824481917374869,37301.0,378194,393.0,US,https://image.tmdb.org/t/p/w500/tux4J2xM1t3afgoBJB7eLWSGU9U.jpg
26,109487,Interstellar,星際效應,Sci-Fi|IMAX,2014.0,4.133447264310897,37157.0,816692,157336.0,US,https://image.tmdb.org/t/p/w500/7z0QoRia9Tknxe1R1vz7jwkzUrm.jpg
27,59315,Iron Man,鋼鐵人,Action|Adventure|Sci-Fi,2008.0,3.815139300208402,36468.0,371746,1726.0,US,https://image.tmdb.org/t/p/w500/qU3aDPWKYWrWIjpt5H8Eyiwyk8h.jpg
28,68954,Up,天外奇蹟,Adventure|Animation|Children|Drama,2009.0,3.9504425265241054,36382.0,1049413,14160.0,US,https://image.tmdb.org/t/p/w500/i6271lejF9ap9rYljp0lYmMjy6h.jpg
29,4878,Donnie Darko,怵目驚魂28天,Drama|Mystery|Sci-Fi|Thriller,2001.0,3.935532551054948,35452.0,246578,141.0,US,https://image.tmdb.org/t/p/w500/zkFYMf4yvifziIVIBo55ux2hpSw.jpg
30,48516,"Departed, The",神鬼無間,Crime|Drama|Thriller,2006.0,4.131371324781473,35236.0,407887,1422.0,US,https://image.tmdb.org/t/p/w500/ElRV29TxT2hXDhRyer0szm9MoO.jpg
31,44191,V for Vendetta,V怪客,Action|Sci-Fi|Thriller|IMAX,2006.0,3.903846700594206,35173.0,434409,752.0,US,https://image.tmdb.org/t/p/w500/kT5BSQFiPGkeQykMqGqv363oIwG.jpg
32,72998,Avatar,阿凡達,Action|Adventure|Sci-Fi|IMAX,2009.0,3.59431270153811,35043.0,499549,19995.0,US,https://image.tmdb.org/t/p/w500/cqfKHComR6LibGyGyYaVueYfHPZ.jpg
33,68157,Inglourious Basterds,惡棍特工,Action|Drama|War,2009.0,4.03795001146526,34888.0,361748,16869.0,US,https://image.tmdb.org/t/p/w500/rCp8EiIAbuzWWfHC1JutxQWhvWv.jpg
34,4896,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone),哈利波特：神秘的魔法石,Adventure|Children|Fantasy,2001.0,3.68848528356066,34825.0,241527,671.0,GB,https://image.tmdb.org/t/p/w500/iGLY7oD6yMcGmBGD4aOsKvknce2.jpg
35,3996,"Crouching Tiger, Hidden Dragon (Wo hu cang long)",卧虎藏龍,Action|Drama|Romance,2000.0,3.839471553249558,33343.0,190332,146.0,HK,https://image.tmdb.org/t/p/w500/28FX5rCNo6p602DzgPOTNZjyMPh.jpg
36,5618,Spirited Away (Sen to Chihiro no kamikakushi),神隱少女,Adventure|Animation|Fantasy,2001.0,4.213107131071311,33333.0,245429,129.0,JP,https://image.tmdb.org/t/p/w500/qIVSUzgVfg1citQeZdBDGKTinUb.jpg
37,48780,"Prestige, The",頂尖對決,Drama|Mystery|Sci-Fi|Thriller,2006.0,4.1177309267404825,32965.0,482571,1124.0,GB,https://image.tmdb.org/t/p/w500/aw5qvRlY31AixBLr5op0CIqCMdS.jpg
38,4011,Snatch,偷拐搶騙,Comedy|Crime|Thriller,2000.0,4.066981451290411,32509.0,208092,107.0,GB,https://image.tmdb.org/t/p/w500/nApTMYQNqcgmO5yFmgfX6Cu55h7.jpg
39,4022,Cast Away,浩劫重生,Drama,2000.0,3.683695652173913,32200.0,162222,8358.0,US,https://image.tmdb.org/t/p/w500/3YPdvqgvjS8cFHQH1vd4go16yCx.jpg
40,99114,Django Unchained,決殺令,Action|Drama|Western,2012.0,4.026370814218394,32043.0,1853728,68718.0,US,https://image.tmdb.org/t/p/w500/rug5C6fONVsMjVCLU85wuRXibaW.jpg
41,8368,Harry Potter and the Prisoner of Azkaban,哈利波特：阿茲卡班的逃犯,Adventure|Fantasy|IMAX,2004.0,3.817497693066472,31427.0,304141,673.0,GB,https://image.tmdb.org/t/p/w500/1fkeuOQ2VwzmR8FjXDrGCIKLcTz.jpg
42,91529,"Dark Knight Rises, The",黑暗騎士：黎明昇起,Action|Adventure|Crime|IMAX,2012.0,3.963564819388192,30369.0,1345836,49026.0,GB,https://image.tmdb.org/t/p/w500/rcqIPCMhvYpreMHzMuHiezQqBK3.jpg
43,5816,Harry Potter and the Chamber of Secrets,哈利波特：消失的密室,Adventure|Fantasy,2002.0,3.647207357859532,29900.0,295297,672.0,GB,https://image.tmdb.org/t/p/w500/bzKQHuKvkuD4Mm0k3TPup5hv9DL.jpg
44,6365,"Matrix Reloaded, The",駭客任務：重裝上陣,Action|Adventure|Sci-Fi|Thriller|IMAX,2003.0,3.3726160549689963,29835.0,234215,604.0,US,https://image.tmdb.org/t/p/w500/A6UiBTOfJ0tOMIWN7qX124rqPZH.jpg
45,4027,"O Brother, Where Art Thou?",霹靂高手,Adventure|Comedy|Crime,2000.0,3.873990470719427,29593.0,190590,134.0,US,https://image.tmdb.org/t/p/w500/s9foMAcLg8GEzzQzer04qOGdD1k.jpg
46,3949,Requiem for a Dream,噩夢輓歌,Drama,2000.0,3.983923379510861,29235.0,180093,641.0,US,https://image.tmdb.org/t/p/w500/1tBO874iaE2DxrG6iDMWImiy0ag.jpg
47,74458,Shutter Island,隔離島,Drama|Mystery|Thriller,2010.0,3.99312620291449,29096.0,1130884,11324.0,US,https://image.tmdb.org/t/p/w500/gW0fXbXFZLVeAgj11AL1LAD3TOP.jpg
48,50872,Ratatouille,料理鼠王,Animation|Children|Drama,2007.0,3.832298577358357,28187.0,382932,2062.0,US,https://image.tmdb.org/t/p/w500/nbVomhHQGbPfYmMCDGKblb49FKP.jpg
49,134130,The Martian,絕地救援,Adventure|Drama|Sci-Fi,2015.0,4.024782949046399,28104.0,3659388,286217.0,US,https://image.tmdb.org/t/p/w500/qCXHspsQSiM9CKaXCmm9sISkTc7.jpg
50,32587,Sin City,萬惡城市,Action|Crime|Film-Noir|Mystery|Thriller,2005.0,3.758897019453864,28015.0,401792,187.0,US,https://image.tmdb.org/t/p/w500/qjADpq50IpepPI1yRY4X1c20X7H.jpg
51,49272,Casino Royale,007首部曲：皇家夜總會,Action|Adventure|Thriller,2006.0,3.835602585864424,27689.0,381061,36557.0,GB,https://image.tmdb.org/t/p/w500/iG4kcvkUPw0T12wC8XpjhqdmPyw.jpg
52,5378,Star Wars: Episode II - Attack of the Clones,星際大戰二部曲：複製人全面進攻,Action|Adventure|Sci-Fi|IMAX,2002.0,3.023691409812147,27415.0,121765,1894.0,US,https://image.tmdb.org/t/p/w500/fbTQ0Q9TEFlb25jnXyVetJSDVaZ.jpg
53,55820,No Country for Old Men,險路勿近,Crime|Drama,2007.0,4.050814344142565,27384.0,477348,6977.0,US,https://image.tmdb.org/t/p/w500/wozP9HTfKatxcNmhFmTVXasEuIl.jpg
54,8636,Spider-Man 2,蜘蛛人2,Action|Adventure|Sci-Fi|IMAX,2004.0,3.4492941568787283,26989.0,316654,558.0,US,https://image.tmdb.org/t/p/w500/4Dxn7eSmjA1S4w1hrzouaH6jIir.jpg
55,54286,"Bourne Ultimatum, The",神鬼認證3：最後通牒,Action|Crime|Thriller,2007.0,3.899253731343284,26934.0,440963,2503.0,US,https://image.tmdb.org/t/p/w500/25DwUyqiOU5jStdobp5CMd9skXq.jpg
56,8874,Shaun of the Dead,活人甡吃,Comedy|Horror,2004.0,3.878018874934978,26914.0,365748,747.0,GB,https://image.tmdb.org/t/p/w500/eEUxrCcMU1VGmy766m6Skrfb4rt.jpg
57,106782,"Wolf of Wall Street, The",華爾街之狼,Comedy|Crime|Drama,2013.0,3.934272737426008,26861.0,993846,106646.0,US,https://image.tmdb.org/t/p/w500/JoMYoYiG3jHX3sTxs7kCqvHszC.jpg
58,112852,Guardians of the Galaxy,星際異攻隊,Action|Adventure|Sci-Fi,2014.0,3.910184276112076,26482.0,2015381,118340.0,US,https://image.tmdb.org/t/p/w500/c45b22nDGdQtDilq7HnvNH052zi.jpg
59,89745,"Avengers, The",復仇者聯盟,Action|Adventure|Sci-Fi|IMAX,2012.0,3.733574007220217,26315.0,848228,24428.0,US,https://image.tmdb.org/t/p/w500/xCOFfuGNCLPmYkoKvtHQuKhQlXE.jpg
60,6711,Lost in Translation,愛情不用翻譯,Comedy|Drama|Romance,2003.0,3.793685532676131,26273.0,335266,153.0,US,https://image.tmdb.org/t/p/w500/uomqRqnDtYQoLt2n9yO5KI00zgL.jpg
61,48394,"Pan's Labyrinth (Laberinto del fauno, El)",羊男的迷宮,Drama|Fantasy|Thriller,2006.0,3.969038007464392,26258.0,457430,1417.0,MX,https://image.tmdb.org/t/p/w500/p2CPsH7p6vGp9PG6IILs3kMGtfk.jpg
62,40815,Harry Potter and the Goblet of Fire,哈利波特：火盃的考驗,Adventure|Fantasy|Thriller|IMAX,2005.0,3.762141848842089,26211.0,330373,674.0,GB,https://image.tmdb.org/t/p/w500/hJjJ6kvcJkWkFc2gfgvwsLTDoGs.jpg
63,8360,Shrek 2,史瑞克2,Adventure|Animation|Children|Comedy|Musical|Romance,2004.0,3.474848670599954,26102.0,298148,809.0,US,https://image.tmdb.org/t/p/w500/8C2UUdusew8s5EB0PqF17zCl0UL.jpg
64,8665,"Bourne Supremacy, The",神鬼認證2：神鬼疑雲,Action|Crime|Thriller,2004.0,3.8454095061154976,25836.0,372183,2502.0,US,https://image.tmdb.org/t/p/w500/jHBfGQPnr7e2BtktkApS5QGy7nI.jpg
65,63082,Slumdog Millionaire,貧民百萬富翁,Crime|Drama|Romance,2008.0,3.822140221402214,25745.0,1010048,12405.0,GB,https://image.tmdb.org/t/p/w500/dDXc7Oq4kqkoE8RmPK2DMW8WwMf.jpg
66,6016,City of God (Cidade de Deus),無法無天,Action|Adventure|Crime|Drama|Thriller,2002.0,4.178663189037683,25688.0,317248,598.0,BR,https://image.tmdb.org/t/p/w500/lGfaMxcdYaHNEVPQf3ocHPJvFUW.jpg
67,3948,Meet the Parents,門當父不對,Comedy,2000.0,3.3842333464722114,25370.0,212338,1597.0,US,https://image.tmdb.org/t/p/w500/qKAvOgTj3VXkN4GKO0fJ0XiaOp0.jpg
68,46578,Little Miss Sunshine,小太陽的願望,Adventure|Comedy|Drama,2006.0,3.861156563036277,25057.0,449059,773.0,US,https://image.tmdb.org/t/p/w500/uwPB4hhaKNlRiZQEfoNlCUr9vTb.jpg
69,51662,300,300壯士：斯巴達的逆襲,Action|Fantasy|War|IMAX,2007.0,3.5482221237868963,24833.0,416449,1271.0,US,https://image.tmdb.org/t/p/w500/h2iwWC6GHtEvPgqBRssXIswTcgD.jpg
70,70286,District 9,第九禁區,Mystery|Sci-Fi|Thriller,2009.0,3.806171396323767,24808.0,1136608,17654.0,US,https://image.tmdb.org/t/p/w500/dkEHEwOGvOiBko9wjO03We2ipZN.jpg
71,33493,Star Wars: Episode III - Revenge of the Sith,星際大戰三部曲：西斯大帝的復仇,Action|Adventure|Sci-Fi,2005.0,3.3887094820974446,24773.0,121766,1895.0,US,https://image.tmdb.org/t/p/w500/m2pkyawUZKgvxiaZjsn1izR6Pda.jpg
72,6333,X2: X-Men United,X戰警2,Action|Adventure|Sci-Fi|Thriller,2003.0,3.569975688816856,24680.0,290334,36658.0,US,https://image.tmdb.org/t/p/w500/bIgHDHZNL3Uba9rXbMwlbYAmV2i.jpg
73,116797,The Imitation Game,模仿遊戲,Drama|Thriller|War,2014.0,3.992477514309076,24460.0,2084970,205596.0,US,https://image.tmdb.org/t/p/w500/5f7dj0iS2AyxCa7TvLAic2PoLRW.jpg
74,56367,Juno,鴻孕當頭,Comedy|Drama|Romance,2007.0,3.7047397692371535,24094.0,467406,7326.0,US,https://image.tmdb.org/t/p/w500/cztIOklDU7JEpAA1KVO3XS7PHGN.jpg
75,3897,Almost Famous,成名在望,Drama,2000.0,3.830877455877456,24024.0,181875,786.0,US,https://image.tmdb.org/t/p/w500/u1bj6bQFQqWnwbj6ndvchjFjb9z.jpg
76,5218,Ice Age,冰原歷險記,Adventure|Animation|Children|Comedy,2002.0,3.5244532389085608,24005.0,268380,425.0,US,https://image.tmdb.org/t/p/w500/7r8igfG6bLfuKJWHFLrdq3u6Jte.jpg
77,6934,"Matrix Revolutions, The",駭客任務完結篇：最後戰役,Action|Adventure|Sci-Fi|Thriller|IMAX,2003.0,3.236170302544412,23699.0,242653,605.0,US,https://image.tmdb.org/t/p/w500/x9nulMUM5YruTbWyPTIsP2Qyfo5.jpg
78,8644,"I, Robot",機械公敵,Action|Adventure|Sci-Fi|Thriller,2004.0,3.47262851766316,23382.0,343818,2048.0,US,https://image.tmdb.org/t/p/w500/hbZrfhXYcqnw3O1vHFaQMZNZGmG.jpg
79,69122,"Hangover, The",醉後大丈夫,Comedy|Crime,2009.0,3.5949640595584462,23372.0,1119646,18785.0,US,https://image.tmdb.org/t/p/w500/eM4CrNpcL2BnPJPkBRoK5vEWEmT.jpg
80,122904,Deadpool,惡棍英雄：死侍,Action|Adventure|Comedy|Sci-Fi,2016.0,3.850282974035512,23147.0,1431045,293660.0,US,https://image.tmdb.org/t/p/w500/wWzGAWmdX7IL1mOYyhiYKso0FrI.jpg
81,3751,Chicken Run,落跑雞,Animation|Children|Comedy,2000.0,3.4687363070721235,22822.0,120630,7443.0,US,https://image.tmdb.org/t/p/w500/iXY5JTEhC69BqX02bdm3BShjoMS.jpg
82,5995,"Pianist, The",戰地琴人,Drama|War,2002.0,4.052858969272142,22683.0,253474,423.0,GB,https://image.tmdb.org/t/p/w500/i8ugxqWYKnkLseLfljo4tliKFpi.jpg
83,3623,Mission: Impossible II,不可能的任務2,Action|Adventure|Thriller,2000.0,2.9825199964051405,22254.0,120755,955.0,US,https://image.tmdb.org/t/p/w500/6B5Fx5OhruTJAVhRNHEJv1vdiPD.jpg
84,7147,Big Fish,大智若魚,Drama|Fantasy|Romance,2003.0,3.798001993475897,22072.0,319061,587.0,US,https://image.tmdb.org/t/p/w500/d0RFPngwJIYhQdukKFru4FVSr7A.jpg
85,3408,Erin Brockovich,永不妥協,Drama,2000.0,3.5805035805035805,21645.0,195685,462.0,US,https://image.tmdb.org/t/p/w500/dE8Elb3p8wbk7VbUTxMXL2Jppvy.jpg
86,109374,"Grand Budapest Hotel, The",歡迎來到布達佩斯大飯店,Comedy|Drama,2014.0,4.028973740373017,21554.0,2278388,120467.0,US,https://image.tmdb.org/t/p/w500/2OfmHuihnQs43CtoiPfy4bAIvBS.jpg
87,134853,Inside Out,腦筋急轉彎,Adventure|Animation|Children|Comedy|Drama|Fantasy,2015.0,3.909975329330168,21483.0,2096673,150540.0,US,https://image.tmdb.org/t/p/w500/8ZCmz0eAWhbyAPwz9FBWsYrDE7v.jpg
88,45722,Pirates of the Caribbean: Dead Man's Chest,神鬼奇航2：加勒比海盜,Action|Adventure|Fantasy,2006.0,3.4652716353987243,21481.0,383574,58.0,US,https://image.tmdb.org/t/p/w500/dmDi0jZs8eN3aOWoIVfunT3Yr7S.jpg
89,3977,Charlie's Angels,霹靂嬌娃,Action|Comedy,2000.0,2.7400663799551235,21392.0,160127,4327.0,US,https://image.tmdb.org/t/p/w500/5mbO1hEEtDOCQKdyPCPyDJdUswb.jpg
90,6502,28 Days Later,28天毀滅倒數,Action|Horror|Sci-Fi,2002.0,3.772136512388967,21390.0,289043,170.0,GB,https://image.tmdb.org/t/p/w500/aJOkG065gGYUxjWIuoOkgw35kAH.jpg
91,80463,"Social Network, The",社群網戰,Drama,2010.0,3.780314037965784,21335.0,1285016,37799.0,US,https://image.tmdb.org/t/p/w500/gfidjwWJl6eG3vdbLOlZZa52QEO.jpg
92,122882,Mad Max: Fury Road,瘋狂麥斯：憤怒道,Action|Adventure|Sci-Fi|Thriller,2015.0,3.868707482993197,21315.0,1392190,76341.0,AU,https://image.tmdb.org/t/p/w500/3Hj4gkqlLAo4BrdX21pTzKDHkxm.jpg
93,68358,Star Trek,星際爭霸戰,Action|Adventure|Sci-Fi|IMAX,2009.0,3.800249658486033,21229.0,796366,13475.0,US,https://image.tmdb.org/t/p/w500/igdq38DJHMv4ewcEL5yYwy13aLT.jpg
94,54001,Harry Potter and the Order of the Phoenix,哈利波特：鳳凰會的密令,Adventure|Drama|Fantasy|IMAX,2007.0,3.754947088691691,21073.0,373889,675.0,GB,https://image.tmdb.org/t/p/w500/3ej0gfVCeSBMitlK5F7DIeCqJ8O.jpg
95,69844,Harry Potter and the Half-Blood Prince,哈利波特：混血王子的背叛,Adventure|Fantasy|Mystery|Romance|IMAX,2009.0,3.816787904721152,21033.0,417741,767.0,GB,https://image.tmdb.org/t/p/w500/db0PiSMBIlinKaPpJtZHLVhXbdZ.jpg
96,81834,Harry Potter and the Deathly Hallows: Part 1,哈利波特：死神的聖物Ⅰ,Action|Adventure|Fantasy|IMAX,2010.0,3.831036291668654,20969.0,926084,12444.0,GB,https://image.tmdb.org/t/p/w500/uGq61lWRowCtAs8SeeUZA0uaXTT.jpg
97,3994,Unbreakable,驚心動魄,Drama|Sci-Fi,2000.0,3.5090357125782856,20917.0,217869,9741.0,US,https://image.tmdb.org/t/p/w500/d5XrNxbg4yh2p3Ujp6sSUhwPVL9.jpg
98,7254,The Butterfly Effect,蝴蝶效應,Drama|Sci-Fi|Thriller,2004.0,3.699193819281156,20839.0,289879,1954.0,US,https://image.tmdb.org/t/p/w500/8dgOzIzTkeQVXefwuEvpMOmfI3z.jpg
99,48774,Children of Men,人類之子,Action|Adventure|Drama|Sci-Fi|Thriller,2006.0,3.9171903702987527,20686.0,206634,9693.0,GB,https://image.tmdb.org/t/p/w500/tatXPExyDoVn8geI20vscYwo7v6.jpg
100,51255,Hot Fuzz,終棘警探,Action|Comedy|Crime|Mystery,2007.0,3.869765190026628,20655.0,425112,4638.0,GB,https://image.tmdb.org/t/p/w500/rqxwQH1jwIyJFmWJ7zZGc1CwAXL.jpg
101,115713,Ex Machina,人造意識,Drama|Sci-Fi|Thriller,2015.0,3.988002720031086,20588.0,470752,264660.0,GB,https://image.tmdb.org/t/p/w500/xTxameM8qkGEO5SA7pbkanpo757.jpg
102,56174,I Am Legend,我是傳奇,Action|Horror|Sci-Fi|Thriller|IMAX,2007.0,3.5128092089150136,20415.0,480249,6479.0,US,https://image.tmdb.org/t/p/w500/rlQ2c0OMeFuXwMC6FEitT7hhucI.jpg
103,4979,"Royal Tenenbaums, The",天才一族,Comedy|Drama,2001.0,3.784373925431056,20357.0,265666,9428.0,US,https://image.tmdb.org/t/p/w500/sMLgIdN4Ra9f2Nvl6oH3tMARCo4.jpg
104,73017,Sherlock Holmes,福爾摩斯,Action|Crime|Mystery|Thriller,2009.0,3.737912735849057,20352.0,988045,10528.0,GB,https://image.tmdb.org/t/p/w500/1wPOtcIGpI4wzigyazZPJOFPy2U.jpg
105,78499,Toy Story 3,玩具總動員3,Adventure|Animation|Children|Comedy|Fantasy|IMAX,2010.0,3.827643036355586,20327.0,435761,10193.0,US,https://image.tmdb.org/t/p/w500/3oQgWHmrPSGUkn1fhEH8ONwk9xS.jpg
106,91500,The Hunger Games,飢餓遊戲,Action|Adventure|Drama|Sci-Fi|Thriller,2012.0,3.5112724587743047,20315.0,1392170,70160.0,US,https://image.tmdb.org/t/p/w500/qHuj8TDG9OB4rJLDFkXvnOBnG2C.jpg
107,81845,"King's Speech, The",王者之聲：宣戰時刻,Drama,2010.0,3.903349117095788,20274.0,1504320,45269.0,GB,https://image.tmdb.org/t/p/w500/kLThFCjoivaxWPK2SdwcpqxIzKx.jpg
108,3481,High Fidelity,失戀排行榜,Comedy|Drama|Romance,2000.0,3.8018280632411066,20240.0,146882,243.0,US,https://image.tmdb.org/t/p/w500/e2LZGB62GMhv3Fo8tDZjY87I81a.jpg
109,88125,Harry Potter and the Deathly Hallows: Part 2,哈利波特：死神的聖物Ⅱ,Action|Adventure|Drama|Fantasy|Mystery|IMAX,2011.0,3.891531121767934,20227.0,1201607,12445.0,GB,https://image.tmdb.org/t/p/w500/tLsJ1mqkGTreTuT64N5wXcNwTqm.jpg
110,7143,"Last Samurai, The",末代武士,Action|Adventure|Drama|War,2003.0,3.6673189339145935,20186.0,325710,616.0,US,https://image.tmdb.org/t/p/w500/z9nG08jyT3aWX0BhqxVmqpErwWG.jpg
111,112556,Gone Girl,控制,Drama|Thriller,2014.0,3.953546626984127,20160.0,2267998,210577.0,US,https://image.tmdb.org/t/p/w500/2x3yXiyG4kcEIIVEFdjlE4EFeAz.jpg
112,76093,How to Train Your Dragon,馴龍高手,Adventure|Animation|Children|Fantasy|IMAX,2010.0,3.899736868235528,20142.0,892769,10191.0,US,https://image.tmdb.org/t/p/w500/okfQuNee1htOHTwst96H7swPco6.jpg
113,6373,Bruce Almighty,王牌天神,Comedy|Drama|Fantasy|Romance,2003.0,3.2271734273372723,20141.0,315327,310.0,US,https://image.tmdb.org/t/p/w500/7CfE3YTj3eEq3tBBDenTpMkcZiy.jpg
114,35836,"40-Year-Old Virgin, The",40處男,Comedy|Romance,2005.0,3.45680087592694,20093.0,405422,6957.0,US,https://image.tmdb.org/t/p/w500/7dJHh88f1IqcRiESmRY9Sm1GPBs.jpg
115,71535,Zombieland,屍樂園,Action|Comedy|Horror,2009.0,3.736487844082781,19908.0,1156398,19908.0,US,https://image.tmdb.org/t/p/w500/fF3Lg9ZMq8ZSgFwowkl6OIYaKCY.jpg
116,4034,Traffic,天人交戰,Crime|Drama|Thriller,2000.0,3.785400242571255,19788.0,181865,1900.0,US,https://image.tmdb.org/t/p/w500/jbccmnqE4oAPI67bApgt2JiRPz8.jpg
117,111759,Edge of Tomorrow,明日邊界,Action|Sci-Fi|IMAX,2014.0,3.9581983805668015,19760.0,1631867,137113.0,US,https://image.tmdb.org/t/p/w500/n8cAE1yMENXGjGPFeFRYVrO2jX9.jpg
118,164179,Arrival,異星入境,Sci-Fi,2016.0,4.045182858879546,19742.0,2543164,329865.0,US,https://image.tmdb.org/t/p/w500/wLTrOjouU56VdwlLiCgaIdwyff2.jpg
